pressure,weather_conditions,wind_speed,humidity,temperature,wind_direction
1018.0,1,3.0,70.0,281.66,280.0
1018.0,1,4.0,65.0,281.86,290.0
1012.0,1,3.0,96.0,273.79,350.0
1009.0,1,5.0,85.0,274.36,320.0
996.0,1,9.0,88.0,271.87,360.0
993.0,1,10.0,86.0,271.73,350.0
992.0,1,6.0,86.0,272.08,330.0
1019.0,1,2.0,100.0,275.49,60.0
1019.0,1,6.0,93.0,275.36,40.0
1020.0,1,4.0,93.0,274.72,60.0
1015.0,1,2.0,48.0,278.07,300.0
1014.0,1,1.0,45.0,277.85,260.0
1014.0,1,1.0,86.0,278.23,249.0
1028.0,1,4.0,60.0,279.3,200.0
1021.0,1,1.0,52.0,293.65,230.0
1021.0,1,2.0,52.0,294.3,260.0
1026.0,1,4.0,87.0,277.51,80.0
1013.0,1,1.0,100.0,283.09,89.0
1014.0,1,2.0,93.0,281.61,30.0
1020.0,1,2.0,70.0,280.87,150.0
1018.0,1,5.0,86.0,276.29,90.0
1004.0,1,5.0,100.0,278.31,10.0
1004.0,1,6.0,87.0,277.87,360.0
1002.0,1,2.0,87.0,287.22,160.0
1001.0,1,2.0,93.0,289.54,220.0
1000.0,1,4.0,60.0,294.85,250.0
1006.0,1,6.0,93.0,280.38,80.0
1003.0,1,7.0,100.0,279.92,90.0
1003.0,1,7.0,93.0,279.92,80.0
1002.0,1,5.0,93.0,280.08,60.0
995.0,1,3.0,100.0,281.78,30.0
993.0,1,3.0,81.0,283.84,240.0
993.0,1,4.0,61.0,283.54,250.0
994.0,1,5.0,61.0,282.46,260.0
996.0,1,2.0,75.0,279.0,270.0
996.0,1,6.0,86.0,279.44,290.0
997.0,1,4.0,75.0,279.53,270.0
997.0,1,6.0,70.0,280.15,270.0
998.0,1,7.0,81.0,281.32,270.0
998.0,1,6.0,81.0,281.23,270.0
1000.0,1,6.0,64.0,280.94,290.0
1002.0,1,6.0,64.0,280.67,290.0
1003.0,1,6.0,61.0,279.88,290.0
1019.0,1,3.0,41.0,299.96,200.0
1022.0,1,2.0,63.0,291.69,310.0
1023.0,1,1.0,68.0,292.5,340.0
1030.0,1,2.0,39.0,285.58,67.0
1011.0,1,4.0,39.0,301.44,240.0
1013.0,1,3.0,46.0,296.9,260.0
1013.0,1,5.0,49.0,295.38,340.0
1014.0,1,5.0,93.0,293.17,282.0
1013.0,1,3.0,53.0,292.8,270.0
1015.0,1,4.0,82.0,291.15,319.0
1015.0,1,4.0,77.0,291.31,319.0
1016.0,1,1.0,88.0,291.97,310.0
1017.0,1,2.0,72.0,291.16,360.0
1017.0,1,2.0,72.0,290.36,10.0
1017.0,1,1.0,48.0,291.53,300.0
1019.0,1,1.0,87.0,285.0,174.0
1020.0,1,1.0,82.0,285.22,310.0
1015.0,1,3.0,57.0,296.07,130.0
1017.0,1,2.0,82.0,287.48,110.0
1012.0,1,1.0,87.0,287.38,140.0
1012.0,1,2.0,87.0,286.92,120.0
1013.0,1,2.0,93.0,285.3,70.0
1013.0,1,1.0,93.0,284.84,360.0
1016.0,1,2.0,87.0,284.92,340.0
1019.0,1,1.0,44.0,290.08,119.0
1021.0,1,1.0,76.0,283.61,70.0
1021.0,1,4.0,62.0,285.82,60.0
1020.0,1,2.0,62.0,286.15,70.0
1021.0,1,4.0,51.0,286.99,80.0
1020.0,1,3.0,54.0,286.93,80.0
1019.0,1,5.0,54.0,287.21,70.0
1020.0,1,2.0,62.0,286.93,50.0
1020.0,1,3.0,62.0,286.65,60.0
1020.0,1,3.0,62.0,286.23,70.0
1019.0,1,3.0,54.0,285.94,80.0
1019.0,1,3.0,54.0,285.58,80.0
1020.0,1,3.0,50.0,285.29,70.0
1019.0,1,4.0,53.0,284.94,90.0
1019.0,1,6.0,57.0,284.58,80.0
1017.0,1,5.0,81.0,284.0,50.0
1016.0,1,7.0,87.0,284.15,60.0
1016.0,1,7.0,93.0,284.22,50.0
1016.0,1,6.0,93.0,284.14,50.0
1016.0,1,6.0,93.0,284.72,50.0
1007.0,1,6.0,93.0,285.48,50.0
1009.0,1,2.0,72.0,291.14,30.0
1009.0,1,1.0,82.0,290.37,240.0
1012.0,1,1.0,87.0,288.15,120.0
1013.0,1,1.0,82.0,289.53,150.0
1013.0,1,3.0,77.0,291.55,120.0
1012.0,1,3.0,93.0,290.23,202.0
1011.0,1,3.0,100.0,290.08,202.0
1013.0,1,2.0,93.0,289.79,220.0
1016.0,1,3.0,100.0,291.44,330.0
1021.0,1,3.0,77.0,289.39,30.0
1022.0,1,5.0,43.0,292.61,100.0
1021.0,1,4.0,59.0,288.62,90.0
1016.0,1,3.0,93.0,284.68,90.0
1003.0,1,5.0,83.0,294.82,200.0
1002.0,1,5.0,83.0,293.09,290.0
1002.0,1,3.0,83.0,292.15,220.0
1018.0,1,3.0,81.0,284.15,100.0
1018.0,1,1.0,87.0,284.16,90.0
1017.0,1,3.0,93.0,283.81,80.0
1014.0,1,5.0,87.0,283.8,60.0
1014.0,1,3.0,87.0,283.77,80.0
1012.0,1,4.0,87.0,284.38,70.0
1012.0,1,5.0,93.0,285.01,80.0
1011.0,1,3.0,100.0,285.72,70.0
1000.0,1,2.0,88.0,291.39,150.0
998.0,1,3.0,100.0,290.44,150.0
994.0,1,5.0,88.0,290.79,190.0
995.0,1,4.0,77.0,288.8,220.0
998.0,1,6.0,66.0,285.16,280.0
999.0,1,2.0,81.0,284.44,260.0
1000.0,1,2.0,87.0,283.67,250.0
1000.0,1,3.0,81.0,283.73,230.0
1001.0,1,2.0,81.0,283.52,230.0
1003.0,1,3.0,81.0,282.73,240.0
1005.0,1,3.0,66.0,283.38,270.0
1006.0,1,5.0,66.0,284.08,280.0
1006.0,1,4.0,76.0,284.31,300.0
1006.0,1,1.0,81.0,284.01,260.0
1006.0,1,5.0,71.0,283.93,280.0
1007.0,1,3.0,76.0,283.62,300.0
1007.0,1,3.0,71.0,283.84,310.0
1007.0,1,4.0,76.0,284.67,280.0
1007.0,1,5.0,61.0,284.0,320.0
1008.0,1,2.0,66.0,284.32,290.0
1009.0,1,2.0,81.0,283.31,304.0
1010.0,1,1.0,93.0,282.45,300.0
1011.0,1,1.0,93.0,280.59,300.0
1011.0,1,1.0,100.0,278.17,300.0
1015.0,1,1.0,66.0,288.43,308.0
1015.0,1,3.0,39.0,291.95,321.0
1015.0,1,2.0,58.0,287.02,80.0
1015.0,1,2.0,50.0,287.6,80.0
1014.0,1,2.0,54.0,288.07,70.0
1014.0,1,2.0,54.0,287.42,120.0
1015.0,1,3.0,54.0,287.22,110.0
1015.0,1,2.0,54.0,286.71,80.0
1015.0,1,2.0,54.0,286.41,100.0
1016.0,1,1.0,76.0,284.23,100.0
1016.0,1,2.0,76.0,283.44,130.0
1015.0,1,3.0,76.0,282.84,100.0
1004.0,1,5.0,52.0,293.15,300.0
1003.0,1,3.0,63.0,293.01,290.0
1003.0,1,1.0,67.0,291.78,290.0
1003.0,1,6.0,72.0,291.53,311.0
1004.0,1,5.0,39.0,290.16,290.0
1013.0,1,2.0,54.0,304.76,280.0
1013.0,1,2.0,48.0,304.87,280.0
1022.0,1,4.0,72.0,289.43,70.0
1026.0,1,3.0,67.0,288.03,20.0
1027.0,1,2.0,67.0,287.85,111.0
1024.0,1,1.0,76.0,286.93,130.0
1022.0,1,2.0,81.0,286.3,110.0
1016.0,1,1.0,100.0,290.36,118.0
1011.0,1,1.0,72.0,291.37,285.0
1010.0,1,0.0,72.0,289.87,189.0
1011.0,1,1.0,77.0,289.08,157.0
1010.0,1,1.0,93.0,288.29,157.0
1008.0,1,1.0,82.0,287.65,160.0
1007.0,1,1.0,87.0,286.92,160.0
1007.0,1,1.0,100.0,286.61,107.0
1007.0,1,1.0,93.0,287.02,44.0
1008.0,1,4.0,72.0,289.15,60.0
1007.0,1,3.0,72.0,289.76,50.0
1008.0,1,3.0,72.0,291.23,70.0
1001.0,1,4.0,93.0,287.93,70.0
998.0,1,4.0,88.0,290.58,350.0
999.0,1,3.0,87.0,288.0,330.0
1001.0,1,3.0,93.0,287.49,250.0
1005.0,1,4.0,60.0,295.94,310.0
1006.0,1,6.0,56.0,295.66,260.0
1007.0,1,3.0,52.0,294.62,270.0
1013.0,1,1.0,63.0,294.23,304.0
1013.0,1,1.0,64.0,294.51,240.0
1013.0,1,1.0,60.0,294.41,280.0
1013.0,1,3.0,60.0,294.79,271.0
1013.0,1,1.0,88.0,291.0,263.0
1012.0,1,3.0,60.0,295.0,130.0
1013.0,1,2.0,60.0,293.72,130.0
1013.0,1,2.0,87.0,291.66,100.0
1013.0,1,2.0,100.0,290.3,60.0
1013.0,1,2.0,100.0,289.29,70.0
1013.0,1,4.0,87.0,288.94,70.0
1011.0,1,3.0,87.0,287.95,70.0
1015.0,1,4.0,87.0,288.51,120.0
1020.0,1,2.0,93.0,286.35,110.0
1020.0,1,3.0,88.0,289.02,100.0
1019.0,1,4.0,88.0,289.02,120.0
1019.0,1,3.0,93.0,288.95,110.0
1017.0,1,1.0,73.0,294.86,220.0
1014.0,1,2.0,73.0,295.75,200.0
1014.0,1,4.0,25.0,297.37,270.0
1014.0,1,5.0,37.0,297.23,280.0
1017.0,1,2.0,87.0,285.68,289.0
1017.0,1,4.0,72.0,290.14,270.0
1015.0,1,2.0,60.0,295.67,180.0
1014.0,1,3.0,64.0,295.83,196.0
1013.0,1,1.0,64.0,295.96,150.0
1008.0,1,2.0,100.0,289.3,266.0
1005.0,1,1.0,77.0,293.58,150.0
1007.0,1,3.0,100.0,288.62,70.0
1008.0,1,1.0,93.0,288.8,90.0
1008.0,1,2.0,100.0,288.7,90.0
1009.0,1,4.0,87.0,289.29,80.0
1011.0,1,2.0,87.0,287.36,0.0
1013.0,1,4.0,93.0,286.01,110.0
1014.0,1,5.0,93.0,283.9,40.0
1016.0,1,1.0,56.0,293.5,50.0
1016.0,1,1.0,72.0,290.21,232.0
1016.0,1,1.0,72.0,291.51,232.0
1017.0,1,2.0,50.0,297.44,250.0
1016.0,1,1.0,73.0,295.0,262.0
1016.0,1,4.0,73.0,296.46,100.0
1016.0,1,2.0,69.0,300.54,90.0
1015.0,1,3.0,88.0,292.42,80.0
1013.0,1,2.0,65.0,296.82,100.0
1013.0,1,3.0,88.0,292.72,120.0
1014.0,1,2.0,88.0,293.72,90.0
1014.0,1,2.0,78.0,297.29,70.0
1013.0,1,1.0,100.0,298.66,144.0
1013.0,1,2.0,100.0,296.15,186.0
1010.0,1,5.0,62.0,303.58,210.0
1011.0,1,6.0,65.0,302.82,200.0
1012.0,1,4.0,94.0,295.15,220.0
1012.0,1,3.0,100.0,294.72,240.0
1016.0,1,3.0,78.0,296.16,230.0
1017.0,1,1.0,73.0,297.22,127.0
1014.0,1,2.0,78.0,298.82,223.0
1011.0,1,2.0,94.0,296.77,220.0
1011.0,1,2.0,94.0,297.15,210.0
1010.0,1,6.0,88.0,297.29,210.0
1008.0,1,5.0,78.0,297.82,230.0
1005.0,1,5.0,74.0,302.31,200.0
1004.0,1,5.0,74.0,301.37,200.0
1005.0,1,3.0,78.0,299.23,220.0
1005.0,1,2.0,94.0,295.76,290.0
1007.0,1,4.0,74.0,299.07,270.0
1014.0,1,2.0,64.0,295.77,250.0
1017.0,1,1.0,63.0,291.37,234.0
1016.0,1,6.0,77.0,290.08,320.0
1017.0,1,1.0,82.0,291.29,256.0
1017.0,1,2.0,73.0,292.87,180.0
1016.0,1,1.0,60.0,295.14,256.0
1015.0,1,3.0,53.0,297.37,240.0
1014.0,1,4.0,55.0,303.89,220.0
1014.0,1,2.0,78.0,299.62,0.0
1013.0,1,4.0,70.0,301.55,190.0
1017.0,1,1.0,51.0,302.02,340.0
1016.0,1,1.0,65.0,296.16,210.0
1019.0,1,2.0,88.0,294.94,37.0
1020.0,1,2.0,78.0,296.42,37.0
1018.0,1,1.0,57.0,301.66,307.0
1019.0,1,2.0,51.0,298.28,200.0
1023.0,1,2.0,65.0,299.15,80.0
1020.0,1,2.0,93.0,293.28,89.0
1021.0,1,1.0,88.0,293.76,60.0
1021.0,1,2.0,94.0,295.09,90.0
1019.0,1,3.0,88.0,295.86,80.0
1015.0,1,5.0,88.0,295.15,90.0
1013.0,1,3.0,94.0,294.61,50.0
1012.0,1,2.0,94.0,294.36,60.0
1009.0,1,6.0,83.0,296.72,330.0
1012.0,1,3.0,54.0,295.35,290.0
1015.0,1,1.0,78.0,296.84,180.0
1016.0,1,2.0,69.0,298.94,224.0
1015.0,1,3.0,69.0,298.42,230.0
1015.0,1,1.0,83.0,303.52,290.0
1017.0,1,6.0,83.0,298.85,350.0
1017.0,1,1.0,88.0,295.84,300.0
1017.0,1,1.0,100.0,295.58,75.0
1017.0,1,1.0,94.0,295.75,40.0
1016.0,1,1.0,100.0,296.01,36.0
1015.0,1,1.0,88.0,295.86,150.0
1015.0,1,2.0,94.0,295.48,90.0
1015.0,1,1.0,88.0,295.49,314.0
1015.0,1,1.0,100.0,295.15,314.0
1014.0,1,2.0,100.0,295.15,324.0
1014.0,1,2.0,88.0,295.01,324.0
1016.0,1,3.0,48.0,302.47,150.0
1017.0,1,1.0,65.0,300.62,160.0
1017.0,1,3.0,74.0,299.52,180.0
1017.0,1,2.0,74.0,298.98,150.0
1017.0,1,3.0,78.0,298.23,164.0
1020.0,1,1.0,78.0,298.81,180.0
1011.0,1,2.0,78.0,296.99,320.0
1013.0,1,1.0,52.0,301.97,60.0
1008.0,1,4.0,49.0,304.91,200.0
1007.0,1,3.0,78.0,295.82,250.0
1009.0,1,5.0,78.0,299.06,120.0
1010.0,1,3.0,88.0,295.07,120.0
1008.0,1,4.0,88.0,295.79,250.0
1007.0,1,5.0,88.0,296.73,230.0
1016.0,1,2.0,93.0,291.25,50.0
1019.0,1,3.0,61.0,296.41,70.0
1019.0,1,2.0,61.0,296.74,70.0
1020.0,1,1.0,94.0,296.74,82.0
1020.0,1,1.0,78.0,296.89,82.0
1023.0,1,3.0,88.0,292.4,100.0
1024.0,1,3.0,77.0,292.23,50.0
1016.0,1,5.0,73.0,296.73,220.0
1013.0,1,1.0,69.0,298.6,0.0
1012.0,1,3.0,74.0,298.69,0.0
1012.0,1,4.0,78.0,297.97,150.0
1012.0,1,2.0,83.0,297.16,160.0
1009.0,1,3.0,54.0,301.15,120.0
1009.0,1,1.0,51.0,301.33,100.0
1008.0,1,4.0,78.0,297.79,120.0
1008.0,1,3.0,78.0,297.06,100.0
1008.0,1,4.0,88.0,296.88,100.0
1007.0,1,3.0,88.0,295.88,60.0
1006.0,1,7.0,83.0,292.41,40.0
1006.0,1,8.0,82.0,292.07,30.0
1007.0,1,8.0,68.0,292.33,30.0
1007.0,1,9.0,72.0,292.24,40.0
1008.0,1,5.0,60.0,293.64,40.0
1009.0,1,8.0,53.0,296.06,10.0
1009.0,1,7.0,50.0,296.47,30.0
1013.0,1,5.0,55.0,289.69,360.0
1013.0,1,4.0,59.0,289.06,350.0
1013.0,1,4.0,59.0,288.4,360.0
1014.0,1,3.0,63.0,287.81,350.0
1017.0,1,3.0,41.0,297.23,360.0
1017.0,1,2.0,39.0,298.4,0.0
1017.0,1,4.0,36.0,299.24,340.0
1017.0,1,3.0,34.0,299.73,20.0
1017.0,1,3.0,34.0,300.14,10.0
1016.0,1,3.0,38.0,303.9,230.0
1016.0,1,4.0,38.0,304.56,220.0
1017.0,1,5.0,54.0,298.08,210.0
1017.0,1,3.0,57.0,297.43,200.0
1018.0,1,1.0,78.0,296.07,200.0
1018.0,1,2.0,83.0,295.34,200.0
1017.0,1,1.0,83.0,295.24,208.0
1017.0,1,2.0,83.0,294.97,180.0
1018.0,1,1.0,62.0,300.96,160.0
1019.0,1,4.0,94.0,294.73,280.0
1018.0,1,1.0,83.0,294.57,96.0
1019.0,1,1.0,100.0,293.33,80.0
1019.0,1,1.0,88.0,292.99,150.0
1019.0,1,2.0,88.0,292.74,50.0
1018.0,1,2.0,69.0,300.88,40.0
1018.0,1,5.0,65.0,300.32,210.0
1018.0,1,2.0,69.0,296.58,140.0
1019.0,1,1.0,73.0,295.89,180.0
1019.0,1,2.0,73.0,295.07,145.0
1013.0,1,3.0,88.0,295.34,130.0
1011.0,1,3.0,88.0,292.97,174.0
1012.0,1,2.0,88.0,293.15,252.0
1013.0,1,4.0,78.0,295.06,280.0
1020.0,1,2.0,38.0,296.99,290.0
1020.0,1,3.0,38.0,297.41,300.0
1020.0,1,3.0,47.0,293.49,290.0
1019.0,1,2.0,73.0,292.41,230.0
1013.0,1,2.0,88.0,292.41,340.0
1024.0,1,2.0,47.0,300.56,140.0
1022.0,1,2.0,73.0,293.4,190.0
1020.0,1,4.0,57.0,299.15,190.0
1016.0,1,4.0,78.0,295.33,180.0
1016.0,1,1.0,83.0,294.7,200.0
1015.0,1,2.0,88.0,294.06,216.0
1015.0,1,2.0,88.0,296.65,120.0
1012.0,1,3.0,88.0,296.24,200.0
1013.0,1,1.0,100.0,296.24,222.0
1013.0,1,1.0,100.0,296.43,222.0
1012.0,1,1.0,100.0,296.07,242.0
1018.0,1,1.0,69.0,297.99,63.0
1018.0,1,1.0,65.0,298.74,220.0
1016.0,1,1.0,73.0,298.83,199.0
1016.0,1,1.0,83.0,298.16,199.0
1015.0,1,1.0,100.0,296.08,209.0
1015.0,1,1.0,100.0,295.58,169.0
1015.0,1,1.0,100.0,295.25,169.0
1014.0,1,1.0,94.0,293.74,60.0
1012.0,1,2.0,88.0,297.06,28.0
1013.0,1,2.0,94.0,297.24,28.0
1014.0,1,1.0,88.0,294.31,293.0
1015.0,1,1.0,61.0,302.58,292.0
1015.0,1,1.0,54.0,302.32,190.0
1015.0,1,2.0,73.0,298.99,170.0
1012.0,1,1.0,100.0,297.57,200.0
1012.0,1,1.0,100.0,298.49,190.0
1011.0,1,2.0,88.0,300.96,200.0
1009.0,1,2.0,70.0,302.48,200.0
1010.0,1,4.0,78.0,302.93,320.0
1009.0,1,2.0,100.0,296.16,275.0
1011.0,1,1.0,100.0,296.15,216.0
1013.0,1,1.0,69.0,300.32,330.0
1015.0,1,2.0,73.0,295.58,280.0
1015.0,1,2.0,82.0,294.67,283.0
1019.0,1,2.0,94.0,296.82,204.0
1018.0,1,3.0,94.0,295.74,190.0
1013.0,1,3.0,57.0,298.66,290.0
1014.0,1,3.0,68.0,288.82,360.0
1018.0,1,1.0,68.0,290.33,350.0
1018.0,1,2.0,63.0,290.32,360.0
1018.0,1,2.0,63.0,289.82,334.0
1023.0,1,3.0,52.0,291.82,30.0
1025.0,1,4.0,52.0,290.4,30.0
1025.0,1,3.0,60.0,290.98,40.0
1022.0,1,3.0,68.0,290.07,50.0
1022.0,1,4.0,72.0,290.15,60.0
1021.0,1,4.0,82.0,290.23,50.0
1021.0,1,6.0,82.0,290.65,50.0
1016.0,1,6.0,93.0,289.42,30.0
1016.0,1,8.0,82.0,289.24,40.0
1016.0,1,5.0,88.0,289.4,340.0
1014.0,1,5.0,82.0,289.06,360.0
1013.0,1,5.0,54.0,298.07,330.0
1013.0,1,4.0,69.0,297.82,340.0
1014.0,1,5.0,60.0,294.87,10.0
1016.0,1,4.0,53.0,293.32,360.0
1022.0,1,2.0,68.0,287.24,240.0
1023.0,1,4.0,63.0,286.65,60.0
1014.0,1,2.0,100.0,289.15,40.0
1013.0,1,1.0,93.0,289.97,40.0
1014.0,1,2.0,93.0,290.15,290.0
1014.0,1,5.0,73.0,292.82,260.0
1013.0,1,5.0,64.0,293.74,270.0
1010.0,1,1.0,93.0,292.48,330.0
1009.0,1,1.0,88.0,292.32,10.0
1010.0,1,3.0,88.0,292.15,320.0
1009.0,1,0.0,88.0,292.23,74.0
1012.0,1,6.0,88.0,291.58,330.0
1012.0,1,6.0,88.0,290.34,10.0
1013.0,1,5.0,88.0,289.87,40.0
1013.0,1,5.0,82.0,290.34,10.0
1014.0,1,7.0,43.0,294.15,290.0
1017.0,1,2.0,47.0,296.99,260.0
1014.0,1,1.0,69.0,295.87,0.0
1018.0,1,3.0,54.0,298.57,200.0
1020.0,1,8.0,65.0,297.5,120.0
1021.0,1,1.0,94.0,295.61,50.0
1021.0,1,3.0,88.0,292.73,140.0
1020.0,1,3.0,65.0,298.31,90.0
1015.0,1,6.0,78.0,294.4,40.0
1015.0,1,6.0,78.0,295.15,30.0
1014.0,1,7.0,61.0,297.73,50.0
1012.0,1,3.0,73.0,297.52,70.0
1012.0,1,4.0,78.0,295.97,20.0
1012.0,1,6.0,78.0,293.96,360.0
1016.0,1,1.0,88.0,292.32,60.0
1018.0,1,4.0,63.0,286.99,250.0
1017.0,1,1.0,77.0,287.9,220.0
1022.0,1,9.0,48.0,290.06,340.0
1023.0,1,7.0,48.0,289.66,350.0
1028.0,1,3.0,45.0,291.73,130.0
1026.0,1,1.0,71.0,290.68,291.0
1019.0,1,5.0,60.0,295.56,240.0
1020.0,1,4.0,73.0,294.4,230.0
1018.0,1,2.0,61.0,295.71,190.0
1018.0,1,0.0,64.0,294.24,182.0
1020.0,1,4.0,61.0,299.14,230.0
1015.0,1,5.0,83.0,295.79,190.0
1014.0,1,6.0,88.0,296.35,200.0
1014.0,1,5.0,83.0,297.24,230.0
1015.0,1,5.0,88.0,297.33,230.0
1015.0,1,4.0,83.0,297.7,230.0
1014.0,1,4.0,74.0,298.48,230.0
1015.0,1,3.0,88.0,296.24,150.0
1015.0,1,5.0,88.0,296.42,180.0
1015.0,1,5.0,88.0,296.07,180.0
1020.0,1,3.0,68.0,291.9,70.0
1020.0,1,4.0,68.0,292.82,70.0
1019.0,1,4.0,64.0,295.79,80.0
1017.0,1,4.0,53.0,294.98,120.0
1026.0,1,5.0,72.0,288.9,70.0
1032.0,1,2.0,81.0,290.927,102.0
1026.0,1,3.0,88.0,289.65,40.0
1025.0,1,3.0,93.0,289.48,30.0
1025.0,1,5.0,93.0,289.48,30.0
1024.0,1,4.0,93.0,289.4,30.0
1025.0,1,3.0,93.0,290.48,0.0
1020.0,1,2.0,93.0,291.06,210.0
1010.0,1,4.0,83.0,293.51,210.0
1012.0,1,4.0,72.0,291.06,300.0
1013.0,1,8.0,59.0,290.32,310.0
1016.0,1,5.0,63.0,287.57,340.0
1018.0,1,4.0,73.0,294.9,130.0
1008.0,1,4.0,73.0,295.15,190.0
1009.0,1,8.0,78.0,294.9,180.0
1008.0,1,8.0,78.0,294.06,170.0
1008.0,1,6.0,78.0,294.15,190.0
1008.0,1,6.0,73.0,294.61,180.0
1008.0,1,6.0,50.0,285.91,310.0
1008.0,1,7.0,54.0,285.07,290.0
1009.0,1,6.0,50.0,285.41,300.0
1006.0,1,3.0,93.0,289.15,90.0
983.0,1,2.0,82.0,287.23,270.0
997.0,1,9.0,70.0,281.07,270.0
1011.0,1,5.0,46.0,282.9,230.0
1025.0,1,2.0,58.0,286.06,60.0
1025.0,1,3.0,55.0,287.13,100.0
1017.0,1,6.0,64.0,294.48,250.0
1014.0,1,5.0,77.0,290.88,220.0
1014.0,1,3.0,64.0,292.32,230.0
1021.0,1,5.0,61.0,281.15,30.0
1021.0,1,5.0,87.0,277.82,20.0
1018.0,1,2.0,76.0,284.07,200.0
1029.0,1,1.0,64.0,276.25,31.0
1027.0,1,2.0,56.0,276.52,40.0
1027.0,1,2.0,76.0,276.57,50.0
1027.0,1,4.0,93.0,276.9,350.0
1025.0,1,3.0,100.0,278.05,20.0
1025.0,1,3.0,100.0,278.47,10.0
1016.0,1,1.0,81.0,281.25,153.0
1015.0,1,3.0,87.0,281.15,250.0
1013.0,1,5.0,87.0,281.56,220.0
1011.0,1,5.0,44.0,285.66,290.0
1017.0,1,6.0,56.0,278.98,250.0
1010.0,1,4.0,57.0,282.25,200.0
1002.0,1,3.0,71.0,282.06,170.0
996.0,1,9.0,67.0,287.97,210.0
995.0,1,8.0,72.0,288.07,210.0
995.0,1,13.0,62.0,284.82,280.0
997.0,1,11.0,53.0,282.7,290.0
999.0,1,10.0,50.0,282.48,280.0
1001.0,1,13.0,73.0,283.07,300.0
1002.0,1,12.0,73.0,283.65,280.0
1002.0,1,9.0,40.0,283.9,300.0
1021.0,1,7.0,38.0,278.23,280.0
1021.0,1,3.0,70.0,276.32,180.0
1015.0,1,2.0,71.0,283.33,180.0
1014.0,1,2.0,76.0,283.43,180.0
1014.0,1,6.0,66.0,284.73,320.0
1020.0,1,2.0,94.0,292.28,100.0
973.0,1,13.0,93.0,285.61,10.0
970.0,1,14.0,93.0,286.2,10.0
964.0,1,14.0,93.0,286.79,10.0
988.0,1,7.0,87.0,284.95,210.0
1013.0,1,8.0,86.0,276.06,70.0
1023.0,1,5.0,84.0,285.031,191.0
1020.0,1,4.0,75.0,287.57099999999997,158.0
1019.0,1,3.0,85.0,286.29,177.0
1020.0,1,3.0,86.0,283.6825,217.0
1025.0,1,1.0,83.0,274.501,33.0
1024.0,1,2.0,48.0,275.4885,64.0
1023.0,1,3.0,77.0,277.873,194.0
1021.0,1,4.0,44.0,278.724,190.0
1019.0,1,5.0,85.0,276.2465,174.0
1008.0,1,8.0,93.0,280.04,70.0
1006.0,1,7.0,93.0,279.34,10.0
1007.0,1,2.0,93.0,279.34,10.0
1007.0,1,1.0,77.0,289.08,320.0
1011.0,1,4.0,88.0,293.66,200.0
1011.0,1,4.0,88.0,293.44,250.0
1010.0,1,8.0,69.0,297.41,310.0
1022.0,1,1.0,45.0,292.51,56.0
1015.0,1,1.0,72.0,295.8,155.0
1011.0,1,2.0,49.0,302.16,230.0
1008.0,1,1.0,83.0,298.44,29.0
1002.0,1,1.0,95.0,295.95,220.0
992.0,1,3.0,49.0,302.39,220.0
1015.0,1,3.0,89.0,297.67,256.0
1015.0,1,2.0,74.0,294.3,27.0
1005.0,1,1.0,89.0,293.83,42.0
1012.0,1,1.0,52.0,301.94,293.0
1012.0,1,1.0,54.0,301.07,32.0
1010.0,1,0.0,55.0,301.11,131.0
1009.0,1,0.0,78.0,301.06,134.0
1009.0,1,1.0,56.0,300.54,142.0
1003.0,1,1.0,90.0,302.03,227.0
1003.0,1,2.0,61.0,301.74,264.0
1012.0,1,1.0,66.0,299.88,235.0
1009.0,1,2.0,95.0,294.555,270.0
1009.0,1,1.0,95.0,294.59,326.0
1021.0,1,2.0,89.0,294.2095,279.0
1005.0,1,2.0,74.0,299.51,249.0
1005.0,1,3.0,88.0,298.11,246.0
1006.0,1,2.0,86.0,296.235,180.0
1010.0,1,3.0,66.0,295.44,214.0
1016.0,1,1.0,87.0,293.34,74.0
1018.0,1,1.0,86.0,293.86625,109.0
1007.0,1,7.0,78.0,293.3,310.0
1012.0,1,3.0,93.0,291.11,296.0
1012.0,1,4.0,95.0,290.0355,246.0
1011.0,1,5.0,94.0,289.3416,246.0
1019.0,1,2.0,97.0,290.49033333299997,307.0
1019.0,1,2.0,96.0,290.059666667,315.0
1015.0,1,3.0,77.0,290.492,322.0
1021.0,1,3.0,79.0,291.208333333,321.0
1021.0,1,3.0,76.0,291.582666667,318.0
1031.0,1,2.0,68.0,270.0,300.0
1038.0,1,2.0,71.0,271.3055,259.0
1007.0,1,1.0,86.0,273.72,70.0
1013.0,1,3.0,87.0,279.75,330.0
1008.0,1,4.0,87.0,280.53,60.0
1007.0,1,3.0,87.0,281.68,10.0
1039.0,1,4.0,96.0,279.8605,90.0
1039.0,1,4.0,96.0,280.051,86.0
1038.0,1,4.0,97.0,280.17400000000004,86.0
1038.0,1,4.0,96.0,280.582,86.0
1038.0,1,4.0,98.0,280.61,87.0
1037.0,1,4.0,98.0,280.923,87.0
1037.0,1,4.0,98.0,281.6925,90.0
1037.0,1,4.0,98.0,281.85333333299997,89.0
1036.0,1,4.0,97.0,282.470666667,91.0
1026.0,1,5.0,97.0,290.0055,175.0
1026.0,1,4.0,98.0,288.975,165.0
1025.0,1,4.0,97.0,289.431,180.0
1025.0,1,4.0,98.0,289.91200000000003,174.0
